HolderAddress,Balance
0x0DdAF2D9eF473a903d69975798233b923A1bc357,3505207642989.25
0x129DdF9c3958D5ae6A5A61a40110bEB8D7ca8E7d,3310893500781.8
0x80976aD2580f5bdE3AdF9d861DE4B8848Dc3818D,1508042052690.07
0xbC928A3A4b60cCBBEddE799cC0DBfBb08BB74919,1426939718852.49
0x20efF89e8971b8280a83CaAc68D3Decba96af6aE,1367994645365.29
0xF26E97b83AE4A7dE4e23710B693584eA3d9212E7,1261641491158.75
0xc44a8C6521d2AbAAcC55cF022E6023F55773233F,1177972529091.84
0x60edaCED9D7a45c793B1f280aC6D189aaCB66991,1158529211777.55
0xCD13748D5fA7A8b0Dd174C68bbb7A9D115B24B47,1130333729409.1
0x4C13FE288d0e7AE658087F1DC50C15107421AD3F,1028174198581.34
0x554C08a1Fec9C187CbabF5A0fc86135DaA879e21,1000000000000
0xf58b1774156D1C9C4256e835E3c9212e2Ee13404,994419564914.51
0x1B8E0178598550343a3e457a8598bc3389E84C27,895000000000
0xe7Ef179c4d3555AbAc0203FE9CADB53845b56199,702728041615.899
0x17Ab71424297Be381364e951Ba7a6D66EE78a2F4,564998400201.988
0xbBEaA529264A43EA4CdeE9E5b68B6EB5f986CaAB,537723389132.452
0x8f4C28D40Ee88a8Dcd747E7916bb350b4FbB648F,522807890860.401
0xc2C74D156DC2f614416D70541A59100e3fbFC4fF,515894474687.542
0xd4301FE8A28C8E68e1F5587845b1Ef09426FD059,514928504508.37
0x8400336c59342dAEc4A96D9E5f8905b3a791Fae5,513688919072.679
0xcEef0776aC9EaD829C56c82bda1CeE21c21E12D5,512340100966.608
0x7e002bAcA51e44F7E8980C783A8eB8d3E11c2dcd,511094889145.486
0x0187Ac74F8ECDecd0f645B40ea12d948Eb54F39F,508011455628
0xEAd24Ef751d7AA961fD29096ef4580042756f0Aa,500574805945.873
0x784A80C4E5452BC47447B23f4961E17a6F989d38,500000000000
0xd51D49A1a67AB4ED75825D1F8a99b1c794e4A164,461865620420.664
0x038BaF880Ab8087046C467bab5447DF99416bB08,439147687036.272
0xffa936E8e5f4485786dBcdC2aD01824B43b6b5Ee,413928372896.057
0x679ffe8D5c935Fd2204a7f1597Cc5E3653F06ed5,413647698049.741
0x00faB2FF0A4509BF1d5a0B3D77E1a4ec6d3d574e,333000000000
0x4A9BD0aAA9242BFa44f661b32A2eD86AC04FB227,327382004596
0xc1204FFe239DF09d52393983a1eaFCE0FBAf8044,322466369116.506
0x94b56D98042E39D7B9624eb28Ea6E2Fc98B1d94D,319251220533.645
0xF49aD6D389b394EAa9190873EBede2E95F30BF2E,261453251629.114
0x40d3aAf33366576A7Fc3987B047A4D2C8D77Ea4f,260196442008.318
0xeA9c9404422E2e09b5e4872A6FEa1311Fef46c0D,257700416350.656
0xd3f8519012982C29EFb53FE44CaAf66e3aF580d7,235384861959.541
0xd36A54d80A2568423a5473E62F001f15DA8cFeD5,220281282765.443
0x6cF69f5EF244422eDEAE5Da68301bc3C59507341,219059310101.747
0xef1EdeA6A13f5A9eeFd1796F1635dBc19f2a49BE,214937488688.974
0x0212c08aF084C93Dda1FBb374099cCAADf7C1919,207438508011.259
0x442C5676E31Df8E0018C949b09141fD333980BcC,204490666870.279
0xb69cE20dbb7Ac5CD6f29343D1b22501545C1a3b5,204209123463.648
0x81E42fFBF014E97b7Da0eFb6e5Cea1c1f1f5FeC8,204152309859.75
0x0C126B19Cc44bab71d50Ef8b752b2aBC548d3364,203055039882.583
0x99d305594E27441cfADf235f5480872243629dFA,202231575190.39
0x31d0e99CAd9F8C9088C2C749342C13b8CecC8829,201372117196.387
0x576BF6b2FffC54748A3F673C10A79f9D853D6529,200864672365.796
0x04412B403A4B6d2F00D8bF93F1e6a5BCdd80D560,184705481379.369
0xbFc540FE2E9710Ed9F45E8F4efC2089152CC6360,183372387469.462
0x51E34B6B88F8d5934eE354B0aCA0fDA33A2b75f9,179359096881.284
0x30c469826A1114ebe19c928D64DCf5294E452446,179000000000
0xC6E8184a21fFeD47776bB8E98E0a00dA86d83c21,170893406399
0x6516DEDe38F2E0791FeFD07c2E550dF3C87E10eE,168021897766.739
0x9F229A2259d8246dF5f9B465d0BDd5E373e50006,165885762850.862
0x08dF2012Cb514f60AA22E500D41a789c47484593,161393105909.115
0xC55C5324E893fe711FB02D32c94F756c7395005C,160191630986.373
0x221B9632Ad1698D07c6132acf6D761eF335BD488,156982249995.389
0x7Be82c239C3eF68397aD81B0D1DbaA35b105C6Ec,155828711708.39
0x27e18D03Bf8a5E0B10201Ff5D2164dE66C4b8c32,153360624630.634
0xf7E55b99c47a68cD269AB9541281c968b7305D2E,152396055223.281
0x59eE7c668283c1EC0897a05FF1844488e6310B95,150352470527.519
0xf1DFC8E85B36b99D7b0f517a17f811C08ce75394,147183533725.458
0xd112aD9591c8CD8295Ae55DC9F74433A9f655593,145226468384.325
0xe42A2ADF3BEe1c195f4D72410421ad7908388A6a,142806118094.443
0xde0855880C4f71796425a5c4311Aa2FD02C9CdC6,138734936253.044
0x758dCBe3236186D00aFC7d701047F7085470B702,137958303744
0xA7f059166E152c7F215967e9502f932e67eCf8b1,135361796145.889
0xdF33226a1e2e25F29F4833DE0d324187e8dA1F01,127616447415.064
0x930D95ff5BA3f42A2070d98416d525163D8d0c30,126381256292.342
0x24BBcc6340c6018E6E99BF1A2705c277f90C8522,122811161595.513
0x570b86aC7E3cB18A1bc9506F6Ecb7fF724D284fa,120081402315.71
0x242EbEbfcAF75f1c6D62249bf23074823c94e7a9,116409981024.734
0x6bb4Ed29f49eE6EB8b18F0B65AD25FC9607e245B,114028269060.745
0x285aeC35508F30DF6C8acC820597A9585f5885F0,113883146010.505
0x672ccB1919D6b66c5C6008930F9F0A9Ae2e78F08,113814206617.08
0x768F88b18aB4F71dB62A8B510760D755E9b7Ad11,110567542941.22
0x2E5cA1Be58E28A843896E8fccC572BC2DE46b159,108681109200.023
0xf51b9B54dE3cfea24EbB4da7c2995E27Ab6Ca79D,108493927285.685
0xFfBDDbB7587992f7221537972Bb403E86e25d331,108454466051.802
0x9329742FA8451819C4341Af5709aDa087d1Ac1bb,107691438615.366
0x72c4D33003d43b3E0447a6a77820c5349A2c5cE7,103365834456.316
0xeC4Fa56f6a7d9a0EfB70aB8Da944621FE44E0064,103359031334.833
0x7B9Cb6a9Ce67E7FDeE07d672b8F1E8d6813F5445,101945399999.998
0xc1D9c776Ef4BA56026bB47F16e36C6A4bdAB7d9E,101622731438.899
0x5325da9d5940d321584afE504e84c3560F0eEFdC,100954880956.62
0x9a20F7038BBdF2103EA0594E360911bc54e19b6A,100000000000
0x371A73310acC86485c1AfEfBBd34F98b85D91397,99428067095.3073
0xfbd8C096B417D4179f4A780b600A3F9807D50a22,93032940962.7555
0xf6300bd3D692ED814030D254E6d23C15D79f1D51,85466622001.2094
0x88086cCD01FdCAea236bBbF7B41F11CeD73D2756,84650504165.0533
0xda4590385e9133F3Ede9de9baE08B3C0789866aC,84507686065.0584
0x52a3C618D47A4CE8C95eB846eeD47ef3CED4bF2F,84478694302.9033
0xeCac26Ebdc3beDa07697223bc6A1Ff49197F1B52,84070708173.0682
0x389D7Ca2FEC16461dAc1C7Cc7698975375B43fFe,82493769716.672
0xB35FF2f898c00a72b347e7f65d5824cA5150Ea6B,82484063377.708
0x39446E21B9B33d15a46a1a9Af79F80a6F24a0d59,82380222639.7232
0x6FcEcEf4f1eF64290aeA00dbA27ccd1025e30877,80587340192.8463
0x753408E0d3D3Be3F41de1e4ee86f13079460a1D9,79043108546.276
0x97e3FD32d87B65260Bf3d4355e9e6B2f2f451F64,78744908644.4717
0x02260954fA45623000d1F4F0D899C6f0F50A6d7B,77469567962.528
0x61B61Ad071A72bf2F7Cafe7746B3d0C4cc7D37Ee,77190072289.6136
0x104562bFddadE5F08582eCf2A4Cd61A3759696fA,76869835864.5475
0x062F3d74AA609Cb4156ACAa00A7b253e262b4a56,75671446640.8126
0x2627c39DaBac510F47f2A692225e70C9B6249276,75635471054.0939
0xc7186c4A5Dc6E1B744C5e006768c7193676Fa67C,75531782779.3541
0x7b83eF52b903D5eBb8776072EeEAb23B66658f77,74963630093.16
0xfce2aE5C05944b9eF3317a67F4D44bfc1AA48a33,74782267813.0568
0x541865e19F0c7E29Bc2547041f967429CB78C8e0,72049100995.5439
0x4A4D1Ff70e8b5ecb2a9A73Bc096EeFE13445e51f,70922385457.4571
0x72c3c6537dFB2A71fd75ae6468A0D78494A0f639,70110277243.1304
0x31581d943EE127FD18Ac373b9c512749BC11b403,67449191062.4744
0x701c672EeF1Dd2d8c4d164ECF0E5da10e2a69F36,66505493740.1844
0xa3b8e69E4B528E8aAF948a106126B5528427143B,66065372617.5416
0x101Eb8257d669C3009a7Be8f6Ca3a469dB5E07Ea,65510190148.1057
0x240B48917bb88861bA173a476219EdA3aC66c2d5,64952364677.0182
0x9e52149395C7a29eA75c79C79D4cc159a4061C6B,63332806693.9546
0x001ff038931C031b7CaD1CF521Ed58B1FFccfec0,59888598090.2433
0xd2e88D060693442dbca1286EBe64aAa2d43DED72,59337724506.8461
0x23ce439eB6C7fdE4fdC7fFFE3eebECa29a3bA60E,59175147389.8037
0x7D4ad04afC1f0446b4589cb744A8f16f53F12cAB,58373164592.0436
0xDa9693188e511678606d26A047f6E4231117FF9E,55426063157.6035
0xd14FEB727A677Fc357C3dbaF892b654726EC12a4,55248331466.3522
0xbe7ee03A053139c3253A157b2C3812dc6B993d10,55088043291.2194
0xe6DAFbc38BF7482010CE8b995Cc1BBb21130B777,53931170506.1958
0x7A4104bAB3d4c36eB1E041EF0675D658d12Dcc5C,53727922453.6815
0x8b7Bc958A32d319562fca039F9496214a078E625,53429539436.431
0x6f2d74f30b888134EAcCdF7e1f3c78C6e4D3C20C,53402299601.7318
0xE44dB3e5a5A0Cefb7d9005EF299D5A718b3BC841,53401641209.9623
0xCB9196DFdEfbBc4f33A702a10af04C680de9fC13,52882775783.3066
0x1215B4539421398eD394457Ab1Baf5A9677e76d4,50000000000
0x7E438E222f1f8Cc4c0B69B2f7e6b90403288462F,50000000000
0xA709A83877AF2761B3D2e1e6Ab21d1ddf8716AD6,49896341043.0832
0x88BE32b75D3e748b55Be77Ade7334B1E1d831ff3,49815046244.8038
0x824316026A7E30866fa79DDE4d6B2248c9435272,49631781812.1067
0xc06cFA9afa8a2895162a85D378284951b65B7459,48987756194.7018
0x41F3d1f59Cc26dF7343E9853327cB8339665ae36,48981545931.0328
0x259295C6DAAE8F68a5851b5DEF338cc7Cb1458Cc,48000000010.862
0x473E9efAD7140f5675B9A73A26D38cF9D2d26Bd4,47098056953.3641
0x98ab4493b01b008D69457250fAb6FD576c87dc7F,46468993933.3034
0x12EF2cD4231D5CF655a6CDD4Ac1524FFaa439c17,45054065181.1737
0x22c1d9e3D94af70d5fe2F59f6318D04ab86E20ea,45017237149.1371
0xB7DCe1B36B8E57b9C9160CdB9DaaD16a9935319c,43839490896
0x1aB89De00F039d9De0E17cd1F1A5E7372C475aC3,42749701459.7272
0x3CF5A54cA70e2be24B481e142B4fC265656adEed,42435897763.6501
0xCE74b4785D7AA94B0520776b874b1b5A2C17E9EF,42266756554.1626
0xfb7070604919551F37128B8AF12aEF4b6381d4e3,42151984334.6625
0x49eb2a1eF5bbfD234e4F50c78bCf78177C0F50E7,41725684585.7939
0x9E9D15F76FbbeD9Bbf0cc3bD9D05C8F670676214,41259562344.2536
0x7cB296ea7E1c30f180EFd48e03A1613f699386b2,41203616589.5524
0x01ba6761B60b39634a8490AEC4bc454a94f8c9e7,41065103898.6595
0xCc57771d08A19374133d30ba7fe609347d67ea9D,40586553602.7624
0x27e20fbaD3251297fB09947efaaa3D0767cA7418,40479231493.3747
0xfC83192a4047247462C36e5823990688Ace93FE3,39624699489.2277
0xC44651ed012523c10769dd988B64Dc77fa7124Be,39060591745.2425
0xc58501C9a774d0805bD014641ee3Eb0083a146D5,38958504766.3687
0xBFF512F0B2Aa3eA4383b1F970822267736958440,38574259798.1941
0xDf74465fc4b5012727714d482B7b6f2617c610c4,38513328588.4933
0xe6C6390eeD34b62c0E364b540e3b31f139B7aaAA,38247611995.6184
0xdABC70Ab42Bf6f920CcA42ce98974Fa1b64dd350,38000000000
0x62fE66124312eAF3c7dd2b3a975e9Ec76cA39Ae5,37103178678.6339
0x38Bb6509c5086330Ceb506B672fd0E4B6EE20CaB,36614153149.5393
0x75f866a08E624596Ace420076a2c9597a5351B07,36213007286.1073
0xB624B6410d69F8B2Ca138DBd06B7dB1dbA57E504,36008123175.0268
0x0198813B656535b497aD801661FC00aDCe82C344,35967066340.9292
0x2bf92a510246e92a591075c5dEcdbe81918FD1FD,35820235598.8583
0xDfCC81B35fa31a27ED4bcfdA88C318C336ef1733,35815048053.1798
0x5bF53f247Ac7Eafb73f23961372A70382B2027ca,35776309321.9771
0x2A9E7356a8C5A5da42bE02ddaD8ff17fF2Da0ee0,35000000000
0x7457667ee63BCa3c134f246af687091e7E259Bc2,34897024553.5469
0xBB458aa7974fA12d4aC2b53be7c453c4cB5207CC,34699936577.2522
0x6d44Ef9E2fEdFEa0814b35D8d734E11C18710F61,34644867459.6262
0xAd5fD732d8D1221646Dc261A6Fcc8f2eC6726CF5,34605747423.3908
0x7B177325DC386A68AA155b47416eDAb27A20D684,34549190628.6548
0x99c2c66FA07A377d35Ded2Ab0603626162531bE8,33668717026.5549
0xe9195DABa15B5D92f053fF12AE483eCf4f41c0a7,33073185006.1325
0x76C023Ff6925A1757B0817Bd3271c5856Fe5ef04,32311185093.1041
0x0fFa7eDAEfcFbc904145FD94E5c32069C6E42275,31922035604.4598
0x4676118BD3a3449e7Dc5b55a072a16ab88fA833b,31537519803.3343
0xaFAA188Ba59D8b7950C6B287Bb11E77759da714A,31147943407.6091
0x5c79112ABC71F2f83caC037e6dFf9F89b5078A8C,30971756192.3196
0x40b0afcC0045B3624ec345123b60EA58e0124255,30718311721.1788
0xf3B4a295549a56e843d7D4f837a692B558Ee86E0,30212914405.563
0x1cb4948839EeA8002bb617946feA5B1825b22C07,29463950119.5823
0xF48F6c59199C023FC4e81fBFf3B031f1128690f9,29409621118.5103
0x84e40B2376383961Fa9EC6346144636d85B43561,29200881766.945
0x506e211e2597e7697309A532cB6227a0b559032B,29184033394.2426
0xAB58cF30af7BA8e000414cc9aEB33f3Af5dd9910,28603628388.4046
0xe7415BC47E5325196FF4b33793Ef56e53991C2E3,28595371667.3845
0x49d18B770Df0D5361c09392e6c3DF8d94d2216E9,27823768004.1221
0x00C522b35AFa41a4d2851dc155A2D38E67bcAeda,27339614145.1919
0xdD401061B09452E3FBC27678ECD9A4ccC5B2188B,27025363628.1007
0xAD1408B91D5883cC6f43Ec4BAAeC37579e909012,26976330796.3314
0xB0a559E83318Bf265A14C9F8968dCF4111B18cbc,26852812311.0174
0x8bE0FA1C306bc74036Da7A27680C025B099AA2C3,26821819250.3575
0x0C619402e57A2b6C93728dF02F2307d504BEe0B3,26759594183.6435
0x686B8e789AD971256d75468D9BfeCF214Db5494D,26673825642.9615
0x4B7bcb3D16d9B3D04813d7814476EAE5aC4AC5E8,26367339549.1325
0x83650A7cDb71376335BfC80FFCFe18447351C97b,26365749582.3338
0x54c123c2ae49145634F6c364aB1872780dAd4CBE,26169124437.6476
0x039641A7b2B57BE1aB38eF244A2345472e3ae51a,26050917109.0784
0x42Dac4c72EEe97baeE3bBacc7102790a7a1800Ee,26043032156.1309
0xA46374BB5a49fC1afEe0b33689E7d7f6e2E6BA2d,25837433849.154
0xd35D748B607b5667Ce905cc130272740f8639e9c,25786434153.1727
0x10D1fB8CE48FCB6c418FFFBb1E4B919cA927763f,25773608066.7871
0x0bA7122364d09D08739b16548351671391797524,25772365467.1702
0x98B2690c6A98669B53f99Ad80C0eEd08a641707C,25761504194.6768
0x4580719aB87eB414Df356c423bAdEb95b71E13cD,25605800128.8948
0xDBe156ACA791fE53d3dedcFEf7Cc6Ea0736ADc7E,25533710044.9329
0x86dB13e23280CCFe5eC420e538563D1200c4edd5,25527070093.4468
0xBda2CC4f974362D260c6b930059981D80fCD9E95,25170586777.0162
0xF478A494afC88BEf17237b215414CEFb9AbA76E7,25128782342.1688
0x537A2C6be30b97Dc832E15e7b6B483447aCdE78C,25029304275.3196
0xe14cA4152e048f9cdD9A1e3B12a5a42fC3c3C9e6,24997388057.293
0x6c86897587620883F73eA89049F77388c1542e05,24965235024.5094
0x518EC1006d2a9518388cF862369b1534190E12Fa,24818132845.9551
0x95353146ba10679bF5C8FBFdc950d0103FfCcF8C,24744691761.5929
0x1983C69237CA359efD2774f0B399C7eF7AC03A56,24162131696.2769
0x8cF8e3d008AdfE5d3e07Da764280701e113fE487,24056567703.3004
0x690D89868E0b80263752D07fe5Fd2846d1A58d6c,23642332393.5843
0x3ecDbd76Dee0FA9cD232b4b54B96B80e8CE285Cf,23620770427.9779
0xb1Eee8d930C9bfaCa2AD5345922D7c37cbbF2d7c,23473701421.0889
0x2DC4DbE3fF63cb49C577375fA5af3C55c4FC3a2A,23454561021.3518
0x3E941D23f241885784ef72BFB2B5f040252f1739,23128567312.1996
0xb92c55DB9f5EdD46423980Fbe7fDB9948fAF5b57,22907552717.1232
0x9Cc6883D8E42f8D9e07C7E61135e6B5d27A783aD,22905543468.9327
0x3BDa83Ad555690d9f5060eDbcD287e4fC4B591FD,22851729830.2501
0xfBe51417Dc45d231834eba98eeAf10E668998099,22657525239.0801
0x8339F918a011AbDb6A3692bF22Bf6D2fd05a99C7,22495606238.2796
0x4c2A9F904D97E868D3339AB98071140E46A458CF,22347911355.0738
0x32792Cd97b1013F92B4B852d14bFAa3dD20400f1,22085422510.7954
0x7CE218FB540910d3b81986Be5263eD9CD207b499,21614942745.108
0x8fC4EB1a52569671472D44E126556d0cbA64aD5E,21558772395.4825
0x4566c08080a1A4e08CC8aB0ED4c10979efDadF35,21341222478.0239
0xC346C3f1D8dd49217003eEc2C70b32dDCF3D8f33,20934541822.1146
0x857F39452FF509487881d48647A7d6FbCa994Ded,20386675548.1356
0xCD0BfD0db93BaE6C7972f5d81B1cb042bd1f4868,20286012097.3205
0xeb5887734E12DcE3F0FF264AE50Ce2d4CcEEcc67,20124786020.2839
0x3fba48ae29b99B139515c9D717Db3B9A3Bf0FaF5,20121505616.3055
0x3bD71a0303E4301a973f8218550053BfF6c8075b,19831581482.6728
0x5e8cb2c4aeA7805c15C4aab30fbA16B427c4E741,19619622423.1289
0x04Ba52d439c1c23709BBA7a4e920835A6aceE452,19587997368.7236
0xc09956843E12DE5Eb12C4ACA1F8f6E66AD53192B,19333016643.0049
0x749Dc7F8aCb2aEF38Dc98806fA14a6B49b91b8d4,19199950262.4814
0x04B9c7f17D3661fB98DfdB62f291f6f52adA1f0b,18974734718.8144
0xfaF887b0985Bb1B2EF8aEF1583dfC0ca2239B6E0,18876077842.3344
0x0a4aB49Cb3a71263BB3881799f50c32Af0Dba651,18868327817.719
0x0E95990302151885749BC6e6C2f17e9D534b4285,18822386582.8586
0x68B48bCa2F5955DF6AF945bB71814EDdA5243712,18770880794.0052
0xFEA5C78B1C2457515501481B23Bf702f7F6513c8,18756573056.0905
0x78Ad0A60F4A4F42e9C37E00951e8A65b982F14B4,18510546189.1216
0xE3E8a61611893A3161487A758d7868D2F25fEB18,18489785747.9832
0x7122B898D290390AbbA61158c5eD13b1402ee084,18480232285.2678
0xA2816b2ecAfC3aE6c3F29AFcC2B90f42DeB4fF20,18389736504.6371
0x78Da1E11A40398e345e822D7Ae1425B0d60F769c,18300410840.6876
0xA84DBE4602cBAcfe8Cd858Fe910b88ba0e8b8B18,18038519235.7236
0x457F48a0bBa2D1aB06AD6f9b5F6d8Ee9c457BbA1,17893801923.5582
0x21a325Ff51740Aa238ACeA2368eFaaB69b34d34b,17738845343.7392
0xF321eD95Bbd3776a7c7d6592d989Fae98EaE4560,17657253781.8299
0x255b7833AD17851276bE013Fdfd81e13223D884C,17484690570.7994
0xf62033Da03AF71a148EB5Dfa34574c7D3e2B03cE,17347123007.7421
0x7A55D045c24bd4d8AE2063cec9e1d5DE47c74893,17331508611.4195
0xbDB57eFc966E177Fe7D30B3a0cb99DA274A79291,17219598339.6885
0xDc0097AD86829C4dC4B0945484BcA46D4A68E798,17177882279.6219
0x26Ce68b51FCc9ae57F893F0F4097A6FF3aEEbf82,17030662562.4865
0xe9Ef8342Fffb9167846629d513Dc97388c5fB022,16616519789.5967
0x8166d661ED2265e901251A4E9A9DC8A7375bA686,16244117773.1082
0x31E78bB913861cA8Cc944E5D6cA246d077c2fAA0,16172285019.538
0x05F4B847ae188662f9f2adA01149599bbcBf3158,16069235546.8234
0xfBD6803A7a0FE2b8c2a4E3790095B394FdF95b5A,15513825999.7172
0x747c1D10cCaF606b56aB58eec8b899eE098f65AF,15317393395.1726
0x209Cc8b7cB42DAA454C832e50D1De3bbd1Eb1769,15276916752.0626
0xFCCBdF70bA3df135056d05D715ec4C7A8ACDa817,15268617622.5946
0x149756907221491eca8C5816a6B5d6B60fCd7d60,15167320950.2176
0x10084a84e8018d53Ef1a766E8924Adf866D942e6,15124606357.9693
0x94c653B738f102fda25D457E2CbCB48f4A75792E,15070692270.759
0x03f7f340e71660ae72f72906f09dba3CeAa5DaEF,15068750245.7964
0x89785A6D643B825f5dd8506D8a27fA17488657a1,14690687349.4372
0x4c5c3Bf1D7E22EED545fc9BC7cC7dFDD9e9a82eD,14636570361.9042
0xF6A1F53026dC95152269aB4fD5De04CbaffDb528,14594785305.0922
0x04C3a4011D17dfd8650ada24f0A0BAA6C4FE43d5,14525826146.1337
0x771a539ef123131423Ce91Bd887Ff71E618EE2D9,14459479782.225
0x3779fc9ea28f7658cb11ec65D961f5b1183B9C5e,14272662723.272
0x123da08fbe5D3f300054710f80b065D5F1CE91E3,14251936155.6928
0x9FB9C2a6f4407DD29b8a39199237D408E5Bf783A,14166296453.2175
0x91ab67b76678B538c22ADf351E426eF358d578C0,14032043120.0972
0xf504b2BcB9125E3d5243460999668d79F38f9647,13916705085.9318
0x457ccE5766b2a0d62D44149A854966feeD40BB5D,13873299086.6256
0x5d9575e57a197289417cE0cC8eB49230CE07041d,13782367456.0093
0xAE545C0d8d4b4645fBA8c895e370529D22F8a71c,13627338364.0303
0xA4fFA49dA7740d3010Af4f0C5F33b1c0d565ed65,13472531138.5766
0x2Ef16ed32d43f73c95cF0654ce5d53fA010448d6,13454920555.1573
0x80b645Fb98cC3037816305A07bAB870e58091E74,13409116321.1371
0x0132B2C97A7ad3db5eEF450bB95dB35fd5688c2D,13403806574.3306
0xCAfdBB1d11EFC07ac7fdcC19325Cd5F2751EB8AC,13266833388.0008
0x206710759F9c6ad87490a131Ab31255b38A423EB,13265686032.4556
0x88F115779a78403D81D140CB39E815bff4253537,13254707688.7156
0x2B1ebEC79D43D21E8F53BE02A9714DA74A7BA35d,13200691290
0x758907345Ef11dDa7724f9E90Ac4588430008085,13098293659.0807
0x439E24D237aBfC79a7EE68Dd8E28dB14f52B051e,12984104491.5326
0x50495946033EcBC8699c526cd8A5F9C6E420c0d6,12838169422.3215
0x3dA135A35Bb7A46Da7157611Bb046e891D10C7b4,12768290456.3906
0xe93446BCD77B9DbD34D5fc15e8735bF328f6B109,12594281551.9983
0x400384E7B03628E9F147c36600cd249ea9DeFA36,12523168972.5361
0xC968E3Fe6cccEEfCCe845A49d48E16622BCE304f,12454786798.2547
0x1bb9f6249d5108C2aE48DF36A67F12612d306EC8,12418340920
0x382358744263C7D2CC87C2e11a449d2421a1022D,12360875614.701
0xFD95645550492F1E4D94BDFD757300f3ABF6beDB,12337556288.0892
0xCE48d6178D911195A3d9d37829FE0Cc6243E9CfF,12305479672.2838
0x6E3b16BA6B14EE504Ee0682420789C31be056c53,12301045571.0707
0xd92541A78A8787dE1b735734e5f6b642A451C322,12145142282.0208
0x3585309407BEFAef4744B88089Ba368989fC1ffA,12066610174.9906
0xCB44D939be5a3875686Cc55fe280737025F97e8D,12026282684.7118
0x027943F870442fE48f51A5E29d215F181b5F9E7d,11937976679.2056
0x1Bfaea5c5579fD4A92Aba3A75dAd8B439afFBeeC,11825548309.1559
0x772002537eB4a163A0e182e253a2EBcb7d45Ad3E,11701199191.3903
0x320EA39B1F34783755C722fBaF50cF460CBe2c50,11591512469.0545
0x60bdAee2A58d8A6f9299E87CAcb381F3604DB183,11453785748.0221
0x186A7cAA5E6bAa5B3458429Ed90537Ed5ebbfB79,11429467842.4196
0x20c66Bd24dF2eDfBDB73Dbeb62B0893f40C97117,11419234766.2708
0x49D522712D2786b56680Cc69f5B5b4d4f541b0A4,11248092114.6407
